"Num_Acc";"id_usager";"id_vehicule";"num_veh";"catu";"grav";"sexe";"an_nais";"trajet";"secu1";"secu2";"secu3";"locp";"actp";"age"
"24123";"203 793 884";"155 637 818";"A01";"1";"4";"1";"1983";"5";"2";"6";"-1";"0";"0";"40"
"23989";"203 794 226";"155 638 065";"A01";"1";"3";"1";"1999";"0";"2";"6";"-1";"0";"0";"24"
"23989";"203 794 229";"155 638 068";"B01";"1";"1";"1";"2001";"0";"1";"0";"-1";"0";"0";"22"
"23947";"203 794 326";"155 638 131";"A01";"1";"1";"1";"1980";"5";"1";"-1";"-1";"0";"0";"43"
"23947";"203 794 330";"155 638 134";"B01";"1";"3";"1";"2002";"5";"2";"-1";"-1";"0";"0";"21"
"23941";"203 794 345";"155 638 144";"A01";"1";"4";"1";"1996";"0";"2";"6";"-1";"0";"0";"27"
"23779";"203 794 742";"155 638 412";"A01";"3";"4";"1";"1997";"3";"0";"-1";"-1";"8";"3";"26"
"23779";"203 794 743";"155 638 412";"A01";"1";"1";"1";"1983";"3";"1";"-1";"-1";"0";"0";"40"
"23648";"203 795 080";"155 638 644";"A01";"1";"4";"1";"2009";"9";"8";"0";"-1";"0";"0";"14"
"23648";"203 795 081";"155 638 644";"A01";"2";"3";"1";"2011";"9";"8";"0";"-1";"0";"0";"12"
"23648";"203 795 083";"155 638 645";"B01";"1";"1";"1";"2004";"9";"1";"0";"-1";"0";"0";"19"
"23567";"203 795 289";"155 638 803";"A01";"1";"1";"2";"1966";"3";"1";"-1";"-1";"0";"0";"57"
"23567";"203 795 290";"155 638 804";"B01";"1";"3";"1";"1954";"9";"0";"-1";"-1";"0";"0";"69"
"23377";"203 795 713";"155 639 150";"A01";"1";"4";"1";"1956";"1";"1";"-1";"-1";"0";"0";"67"
"23377";"203 795 715";"155 639 152";"B01";"1";"2";"1";"1956";"1";"0";"-1";"-1";"0";"0";"67"
"23351";"203 795 774";"155 639 200";"A01";"1";"1";"1";"1998";"5";"0";"-1";"-1";"0";"0";"25"
"23351";"203 795 775";"155 639 201";"C01";"1";"3";"1";"1992";"5";"1";"-1";"-1";"0";"0";"31"
"23351";"203 795 777";"155 639 203";"B01";"1";"1";"1";"1988";"5";"1";"-1";"-1";"0";"0";"35"
"23320";"203 795 843";"155 639 248";"A01";"1";"3";"1";"1978";"5";"2";"-1";"-1";"0";"0";"45"
"23095";"203 796 363";"155 639 640";"A01";"1";"4";"2";"2004";"1";"1";"-1";"-1";"0";"0";"19"
"23023";"203 796 539";"155 639 773";"A01";"2";"4";"2";"2008";"5";"1";"-1";"-1";"0";"0";"15"
"23023";"203 796 540";"155 639 773";"A01";"1";"1";"2";"1980";"5";"1";"-1";"-1";"0";"0";"43"
"23023";"203 796 541";"155 639 774";"B01";"1";"1";"1";"1985";"5";"1";"-1";"-1";"0";"0";"38"
"23023";"203 796 543";"155 639 774";"B01";"2";"1";"1";"1985";"5";"1";"-1";"-1";"0";"0";"38"
"23023";"203 796 545";"155 639 777";"C01";"1";"3";"2";"1952";"5";"1";"-1";"-1";"0";"0";"71"
"22984";"203 796 627";"155 639 841";"A01";"1";"2";"1";"1958";"0";"8";"-1";"-1";"0";"0";"65"
"22886";"203 796 860";"155 640 017";"A01";"1";"1";"-1";;"-1";"-1";"-1";"-1";"-1";"-1";"2023"
"22886";"203 796 861";"155 640 018";"B01";"1";"3";"2";"1960";"0";"8";"0";"-1";"-1";"-1";"63"
"22884";"203 796 862";"155 640 019";"A01";"1";"3";"2";"2002";"0";"2";"8";"-1";"-1";"-1";"21"
"22884";"203 796 863";"155 640 020";"B01";"1";"1";"1";"1978";"4";"1";"0";"-1";"-1";"-1";"45"
"22767";"203 797 130";"155 640 223";"B01";"1";"1";"1";"2000";"0";"8";"0";"-1";"-1";"-1";"23"
"22767";"203 797 132";"155 640 225";"A01";"1";"4";"1";"2002";"0";"8";"0";"-1";"-1";"-1";"21"
"22445";"203 797 901";"155 640 769";"A01";"1";"1";"1";"2005";"2";"1";"-1";"-1";"0";"0";"18"
"22445";"203 797 903";"155 640 770";"B01";"1";"1";"2";"1979";"1";"1";"-1";"-1";"0";"0";"44"
"22445";"203 797 906";"155 640 773";"C01";"1";"3";"1";"1981";"1";"2";"6";"-1";"0";"0";"42"
"22427";"203 797 942";"155 640 798";"A01";"1";"4";"1";"2001";"1";"0";"-1";"-1";"0";"0";"22"
"22427";"203 797 947";"155 640 801";"B01";"1";"1";"2";"1985";"0";"1";"-1";"-1";"0";"0";"38"
"22411";"203 797 981";"155 640 829";"A01";"1";"2";"1";"1996";"5";"2";"6";"-1";"0";"0";"27"
"22411";"203 797 986";"155 640 833";"B01";"1";"1";"1";"1967";"4";"1";"-1";"-1";"0";"0";"56"
"22411";"203 797 991";"155 640 836";"C01";"1";"1";"1";"1946";"5";"1";"-1";"-1";"0";"0";"77"
"22344";"203 798 138";"155 640 946";"A01";"1";"4";"1";"1966";"5";"1";"-1";"-1";"0";"0";"57"
"22344";"203 798 140";"155 640 946";"A01";"2";"1";"2";"1969";"5";"1";"-1";"-1";"0";"0";"54"
"22257";"203 798 365";"155 641 099";"A01";"1";"1";"1";"1958";"0";"1";"0";"-1";"0";"0";"65"
"22257";"203 798 367";"155 641 099";"A01";"2";"1";"1";"1959";"0";"1";"0";"-1";"0";"0";"64"
"22257";"203 798 373";"155 641 102";"B01";"1";"3";"1";"1974";"0";"2";"0";"-1";"0";"0";"49"
"22201";"203 798 502";"155 641 200";"B01";"1";"3";"1";"1970";"0";"2";"8";"-1";"0";"0";"53"
"22201";"203 798 506";"155 641 203";"A01";"1";"1";"1";"1980";"4";"1";"8";"-1";"0";"0";"43"
"22197";"203 798 513";"155 641 211";"A01";"1";"4";"1";"1991";"9";"1";"0";"-1";"0";"0";"32"
"22197";"203 798 516";"155 641 212";"B01";"1";"1";"1";"1979";"4";"8";"0";"-1";"0";"0";"44"
"22192";"203 798 525";"155 641 218";"B01";"1";"4";"1";"1958";"1";"2";"6";"-1";"0";"0";"65"
"22192";"203 798 526";"155 641 219";"A01";"1";"1";"1";"1982";"4";"1";"8";"-1";"0";"0";"41"
"22188";"203 798 533";"155 641 225";"A01";"1";"1";"1";"1983";"5";"1";"8";"-1";"0";"0";"40"
"22188";"203 798 536";"155 641 228";"B01";"1";"4";"1";"1980";"0";"2";"8";"-1";"0";"0";"43"
"22182";"203 798 545";"155 641 236";"A01";"1";"1";"1";"1985";"1";"1";"8";"-1";"0";"0";"38"
"22182";"203 798 551";"155 641 240";"B01";"1";"4";"2";"2007";"0";"2";"6";"-1";"0";"0";"16"
"22129";"203 798 661";"155 641 323";"A01";"3";"4";"1";"1997";"5";"0";"-1";"-1";"1";"3";"26"
"22129";"203 798 664";"155 641 323";"A01";"1";"1";"1";"1950";"0";"1";"8";"-1";"0";"0";"73"
"22038";"203 798 895";"155 641 490";"A01";"1";"4";"1";"1987";"5";"1";"0";"-1";"-1";"-1";"36"
"22038";"203 798 900";"155 641 493";"B01";"1";"1";"1";"1999";"0";"8";"0";"-1";"-1";"-1";"24"
"22038";"203 798 901";"155 641 493";"B01";"2";"1";"2";"2000";"0";"8";"0";"-1";"-1";"-1";"23"
"22032";"203 798 909";"155 641 498";"A01";"1";"1";"1";"1992";"0";"1";"0";"-1";"-1";"-1";"31"
"22032";"203 798 911";"155 641 498";"A01";"3";"4";"1";"1972";"-1";"8";"8";"-1";"9";"3";"51"
"22028";"203 798 920";"155 641 506";"B01";"1";"4";"1";"1991";"5";"2";"6";"-1";"-1";"-1";"32"
"22028";"203 798 922";"155 641 506";"B01";"2";"3";"1";"2006";"5";"2";"6";"-1";"-1";"-1";"17"
"22028";"203 798 924";"155 641 509";"A01";"1";"1";"2";"2000";"0";"1";"0";"-1";"-1";"-1";"23"
"21738";"203 799 623";"155 642 018";"A01";"3";"3";"2";"1966";"5";"0";"-1";"-1";"3";"3";"57"
"21738";"203 799 625";"155 642 018";"A01";"1";"1";"1";"1988";"4";"1";"-1";"-1";"0";"0";"35"
"21702";"203 799 721";"155 642 078";"A01";"1";"3";"1";"2001";"5";"0";"-1";"-1";"0";"0";"22"
"21664";"203 799 803";"155 642 134";"A01";"1";"1";"1";"1999";"5";"1";"-1";"-1";"0";"0";"24"
"21664";"203 799 805";"155 642 136";"B01";"1";"2";"1";"1997";"5";"0";"-1";"-1";"0";"0";"26"
"21573";"203 800 000";"155 642 294";"B01";"1";"1";"1";"1991";"9";"1";"0";"-1";"0";"0";"32"
"21573";"203 800 001";"155 642 294";"B01";"2";"1";"1";"1998";"9";"1";"0";"-1";"-1";"-1";"25"
"21573";"203 800 002";"155 642 295";"A01";"1";"4";"1";"2001";"0";"0";"0";"-1";"0";"0";"22"
"21561";"203 800 029";"155 642 315";"A01";"1";"1";"2";"1963";"5";"1";"0";"-1";"0";"0";"60"
"21561";"203 800 031";"155 642 317";"B01";"3";"4";"1";"1945";"5";"8";"8";"-1";"3";"3";"78"
"21561";"203 800 033";"155 642 317";"B01";"1";"1";"1";"1953";"5";"1";"0";"-1";"0";"0";"70"
"21413";"203 800 382";"155 642 579";"A01";"1";"1";"2";"2002";"0";"8";"0";"-1";"-1";"-1";"21"
"21413";"203 800 384";"155 642 580";"B01";"1";"4";"2";"1995";"0";"8";"0";"-1";"-1";"-1";"28"
"21350";"203 800 518";"155 642 683";"A01";"1";"4";"1";"1966";"0";"1";"-1";"-1";"0";"0";"57"
"21350";"203 800 520";"155 642 685";"B01";"1";"1";"2";"1978";"0";"1";"-1";"-1";"0";"0";"45"
"21350";"203 800 521";"155 642 687";"C01";"1";"1";"2";"1989";"1";"1";"-1";"-1";"0";"0";"34"
"21350";"203 800 523";"155 642 688";"D01";"1";"1";"1";"1981";"1";"1";"-1";"-1";"0";"0";"42"
"21350";"203 800 525";"155 642 690";"E01";"1";"4";"1";"1956";"0";"2";"-1";"-1";"0";"0";"67"
"21277";"203 800 720";"155 642 841";"A01";"1";"3";"1";"1992";"5";"2";"-1";"-1";"0";"0";"31"
"21179";"203 800 942";"155 643 019";"A01";"1";"1";"1";"2004";"0";"0";"-1";"-1";"0";"0";"19"
"21179";"203 800 943";"155 643 020";"B01";"1";"3";"1";"2006";"5";"2";"-1";"-1";"0";"0";"17"
"20985";"203 801 395";"155 643 343";"B01";"1";"1";"1";"1998";"0";"1";"0";"-1";"-1";"-1";"25"
"20985";"203 801 396";"155 643 343";"B01";"2";"1";"1";"1995";"0";"1";"0";"-1";"-1";"-1";"28"
"20985";"203 801 400";"155 643 346";"A01";"1";"1";"2";"1999";"0";"1";"0";"-1";"-1";"-1";"24"
"20985";"203 801 401";"155 643 346";"A01";"2";"4";"2";"2001";"0";"1";"0";"-1";"-1";"-1";"22"
"20985";"203 801 403";"155 643 346";"A01";"2";"4";"1";"2001";"0";"1";"0";"-1";"-1";"-1";"22"
"20985";"203 801 406";"155 643 346";"A01";"2";"4";"2";"2004";"0";"1";"0";"-1";"-1";"-1";"19"
"20985";"203 801 407";"155 643 346";"A01";"2";"4";"1";"2023";"0";"3";"0";"-1";"-1";"-1";"0"
"20861";"203 801 688";"155 643 570";"B01";"1";"1";"-1";;"-1";"-1";"-1";"-1";"0";"0";"2023"
"20861";"203 801 689";"155 643 571";"A01";"1";"4";"1";"1967";"1";"2";"4";"6";"0";"0";"56"
"20800";"203 801 827";"155 643 672";"A01";"3";"4";"2";"1992";"0";"0";"-1";"-1";"4";"3";"31"
"20800";"203 801 829";"155 643 672";"A01";"1";"1";"1";"1991";"5";"2";"8";"-1";"0";"0";"32"
"20734";"203 801 973";"155 643 784";"A01";"1";"3";"1";"2000";"5";"2";"6";"9";"0";"0";"23"
"20668";"203 802 128";"155 643 894";"A01";"1";"2";"1";"1977";"5";"2";"-1";"-1";"0";"0";"46"
"20543";"203 802 425";"155 644 126";"A01";"3";"4";"2";"1959";"0";"0";"-1";"-1";"2";"9";"64"
"20543";"203 802 429";"155 644 126";"A01";"1";"1";"2";"1977";"0";"1";"0";"-1";"0";"0";"46"
"20540";"203 802 430";"155 644 127";"A01";"1";"1";"2";"1996";"0";"1";"0";"-1";"0";"0";"27"
"20540";"203 802 434";"155 644 130";"B01";"2";"3";"2";"2003";"0";"2";"6";"-1";"0";"0";"20"
"20540";"203 802 435";"155 644 130";"B01";"1";"2";"1";"2003";"0";"2";"6";"-1";"0";"0";"20"
"20525";"203 802 471";"155 644 160";"B01";"1";"1";"2";"2004";"2";"1";"0";"-1";"-1";"-1";"19"
"20525";"203 802 473";"155 644 161";"A01";"2";"4";"2";"1992";"0";"0";"0";"-1";"-1";"-1";"31"
"20525";"203 802 474";"155 644 161";"A01";"1";"1";"1";"1990";"1";"0";"0";"-1";"-1";"-1";"33"
"20520";"203 802 487";"155 644 173";"A01";"1";"4";"1";"2003";"0";"8";"0";"-1";"-1";"-1";"20"
"20520";"203 802 489";"155 644 174";"B01";"1";"1";"1";"1969";"5";"1";"0";"-1";"-1";"-1";"54"
"20514";"203 802 493";"155 644 179";"B01";"1";"1";"2";"1990";"0";"1";"0";"-1";"-1";"-1";"33"
"20514";"203 802 497";"155 644 182";"A01";"1";"4";"2";"2003";"0";"2";"6";"-1";"-1";"-1";"20"
"20309";"203 802 998";"155 644 528";"A01";"3";"3";"1";"1987";"5";"0";"-1";"-1";"6";"B";"36"
"20309";"203 802 999";"155 644 528";"A01";"1";"1";"-1";;"-1";"-1";"-1";"-1";"-1";"-1";"2023"
"20186";"203 803 308";"155 644 761";"A01";"1";"3";"1";"2000";"5";"8";"-1";"-1";"0";"0";"23"
"20132";"203 803 427";"155 644 856";"A01";"1";"2";"1";"2004";"5";"1";"-1";"-1";"0";"0";"19"
"20132";"203 803 428";"155 644 856";"A01";"2";"4";"1";"2008";"5";"8";"-1";"-1";"0";"0";"15"
"20132";"203 803 431";"155 644 856";"A01";"2";"4";"1";"2006";"5";"8";"-1";"-1";"0";"0";"17"
"20132";"203 803 432";"155 644 856";"A01";"2";"4";"1";"2006";"5";"8";"-1";"-1";"0";"0";"17"
"19858";"203 804 100";"155 645 344";"A01";"2";"1";"1";"2004";"0";"1";"0";"-1";"0";"0";"19"
"19858";"203 804 101";"155 645 344";"A01";"1";"4";"1";"2002";"5";"1";"0";"-1";"0";"0";"21"
"19858";"203 804 102";"155 645 345";"B01";"1";"3";"2";"1982";"0";"2";"0";"-1";"0";"0";"41"
"19525";"203 804 864";"155 645 930";"B01";"1";"1";"1";"1974";"4";"8";"-1";"-1";"0";"0";"49"
"19525";"203 804 866";"155 645 932";"A01";"1";"4";"1";"1956";"0";"1";"-1";"-1";"0";"0";"67"
"19525";"203 804 868";"155 645 932";"A01";"2";"3";"2";"1955";"0";"1";"-1";"-1";"0";"0";"68"
"19508";"203 804 908";"155 645 964";"B01";"1";"4";"1";"1990";"0";"2";"0";"-1";"-1";"-1";"33"
"19508";"203 804 912";"155 645 967";"A01";"1";"1";"1";"1959";"0";"1";"0";"-1";"-1";"-1";"64"
"19324";"203 805 349";"155 646 290";"A01";"1";"4";"1";"1979";"0";"8";"0";"-1";"-1";"-1";"44"
"19324";"203 805 350";"155 646 291";"B01";"1";"4";"2";"1998";"0";"1";"0";"-1";"-1";"-1";"25"
"19099";"203 805 885";"155 646 700";"A01";"1";"3";"1";"1979";"5";"2";"6";"9";"0";"0";"44"
"19099";"203 805 887";"155 646 700";"A01";"2";"1";"1";"2005";"5";"2";"6";"9";"0";"0";"18"
"19099";"203 805 889";"155 646 702";"B01";"1";"1";"-1";;"-1";"-1";"-1";"-1";"-1";"-1";"2023"
"18979";"203 806 185";"155 646 929";"A01";"1";"3";"2";"2004";"5";"1";"-1";"-1";"0";"0";"19"
"18797";"203 806 589";"155 647 240";"D01";"1";"3";"2";"1991";"0";"1";"0";"-1";"0";"0";"32"
"18797";"203 806 590";"155 647 240";"D01";"2";"4";"2";"2020";"0";"3";"0";"-1";"-1";"-1";"3"
"18797";"203 806 592";"155 647 241";"C01";"1";"1";"2";"1975";"0";"1";"0";"-1";"0";"0";"48"
"18797";"203 806 593";"155 647 242";"B01";"1";"1";"1";"1955";"0";"1";"0";"-1";"0";"0";"68"
"18797";"203 806 595";"155 647 244";"A01";"1";"3";"1";"1950";"0";"1";"0";"-1";"0";"0";"73"
"18771";"203 806 653";"155 647 292";"A01";"1";"1";"1";"1934";"5";"1";"8";"-1";"-1";"-1";"89"
"18771";"203 806 655";"155 647 292";"A01";"3";"3";"2";"2001";"0";"0";"-1";"-1";"3";"3";"22"
"18763";"203 806 672";"155 647 307";"B01";"1";"3";"1";"2008";"1";"2";"6";"-1";"-1";"-1";"15"
"18763";"203 806 677";"155 647 309";"A01";"1";"1";"2";"1945";"9";"1";"0";"-1";"-1";"-1";"78"
"18601";"203 807 038";"155 647 603";"B01";"1";"1";"1";"1964";"0";"1";"8";"-1";"0";"0";"59"
"18601";"203 807 039";"155 647 604";"A01";"1";"3";"1";"1997";"0";"2";"8";"-1";"0";"0";"26"
"18596";"203 807 044";"155 647 610";"A01";"1";"1";"1";"1977";"3";"2";"6";"-1";"0";"0";"46"
"18596";"203 807 046";"155 647 610";"A01";"3";"4";"1";"1972";"9";"0";"-1";"-1";"5";"9";"51"
"18526";"203 807 207";"155 647 736";"A01";"1";"4";"1";"1997";"4";"2";"8";"-1";"-1";"-1";"26"
"18522";"203 807 213";"155 647 740";"A01";"1";"1";"2";"2003";"5";"1";"0";"-1";"-1";"-1";"20"
"18522";"203 807 219";"155 647 744";"B01";"1";"4";"1";"1976";"5";"2";"0";"-1";"-1";"-1";"47"
"18522";"203 807 222";"155 647 744";"B01";"2";"4";"1";"2006";"5";"2";"6";"-1";"-1";"-1";"17"
"18447";"203 807 378";"155 647 867";"A01";"3";"3";"2";"1935";"5";"8";"8";"-1";"9";"3";"88"
"18447";"203 807 379";"155 647 867";"A01";"1";"1";"1";"1944";"5";"1";"0";"-1";"0";"0";"79"
"18180";"203 807 992";"155 648 344";"A01";"1";"1";"1";"1979";"4";"8";"-1";"-1";"0";"0";"44"
"18180";"203 807 996";"155 648 346";"B01";"1";"2";"1";"1977";"5";"8";"-1";"-1";"0";"0";"46"
"18124";"203 808 112";"155 648 436";"B01";"1";"4";"1";"1946";"0";"0";"-1";"-1";"0";"0";"77"
"18124";"203 808 116";"155 648 439";"A01";"1";"1";"1";"1958";"5";"1";"-1";"-1";"0";"0";"65"
"18034";"203 808 327";"155 648 595";"A01";"1";"2";"1";"1969";"5";"2";"0";"-1";"0";"0";"54"
"17872";"203 808 693";"155 648 882";"A01";"1";"1";"1";"1979";"0";"1";"-1";"-1";"0";"0";"44"
"17872";"203 808 695";"155 648 882";"A01";"3";"3";"2";"1928";"0";"0";"-1";"-1";"2";"3";"95"
"17768";"203 808 952";"155 649 082";"A01";"2";"4";"1";"2004";"0";"1";"-1";"-1";"0";"0";"19"
"17768";"203 808 953";"155 649 082";"A01";"1";"3";"1";"2003";"5";"1";"-1";"-1";"0";"0";"20"
"17768";"203 808 956";"155 649 085";"B01";"1";"4";"1";"1988";"4";"1";"-1";"-1";"0";"0";"35"
"17657";"203 809 229";"155 649 281";"A01";"1";"1";"2";"1973";"1";"1";"-1";"-1";"0";"0";"50"
"17657";"203 809 230";"155 649 282";"B01";"1";"3";"1";"1992";"1";"2";"6";"-1";"0";"0";"31"
"17345";"203 809 952";"155 649 841";"A01";"2";"1";"2";"1970";"5";"1";"-1";"-1";"0";"0";"53"
"17345";"203 809 953";"155 649 841";"A01";"3";"3";"1";"1934";"3";"0";"-1";"-1";"3";"3";"89"
"17345";"203 809 954";"155 649 841";"A01";"1";"1";"1";"1975";"5";"1";"-1";"-1";"0";"0";"48"
"17207";"203 810 273";"155 650 083";"B01";"1";"1";"2";"1975";"2";"1";"-1";"-1";"0";"0";"48"
"17207";"203 810 274";"155 650 084";"A01";"1";"2";"2";"1950";"5";"2";"-1";"-1";"0";"0";"73"
"17058";"203 810 678";"155 650 352";"A01";"1";"3";"1";"1997";"5";"1";"-1";"-1";"0";"0";"26"
"17057";"203 810 679";"155 650 353";"B01";"1";"4";"1";"1969";"1";"1";"-1";"-1";"0";"0";"54"
"17057";"203 810 683";"155 650 355";"A01";"1";"2";"1";"1971";"1";"1";"-1";"-1";"0";"0";"52"
"17057";"203 810 685";"155 650 357";"C01";"2";"3";"2";"2000";"5";"1";"-1";"-1";"0";"0";"23"
"17057";"203 810 686";"155 650 357";"C01";"1";"4";"1";"2001";"5";"1";"-1";"-1";"0";"0";"22"
"17028";"203 810 764";"155 650 408";"B01";"1";"2";"2";"1993";"0";"1";"-1";"-1";"0";"0";"30"
"17028";"203 810 766";"155 650 410";"A01";"2";"1";"1";"1978";"0";"1";"-1";"-1";"0";"0";"45"
"17028";"203 810 767";"155 650 410";"A01";"1";"1";"1";"1980";"0";"1";"-1";"-1";"0";"0";"43"
"16975";"203 810 876";"155 650 493";"Z01";"3";"4";"1";"1968";"5";"0";"-1";"-1";"5";"1";"55"
"16975";"203 810 877";"155 650 493";"Z01";"1";"1";"-1";;"-1";"-1";"-1";"-1";"-1";"-1";"2023"
"16975";"203 810 878";"155 650 494";"B01";"1";"1";"1";"1975";"5";"1";"8";"-1";"-1";"-1";"48"
"16857";"203 811 138";"155 650 697";"A01";"1";"4";"1";"1972";"5";"2";"8";"-1";"-1";"-1";"51"
"16857";"203 811 140";"155 650 699";"B01";"1";"1";"1";"2001";"1";"1";"8";"-1";"-1";"-1";"22"
"16819";"203 811 225";"155 650 764";"B01";"1";"1";"2";"1970";"3";"1";"-1";"-1";"0";"0";"53"
"16819";"203 811 229";"155 650 767";"A01";"1";"4";"1";"2006";"5";"2";"6";"-1";"0";"0";"17"
"16817";"203 811 231";"155 650 769";"B01";"2";"1";"2";"2005";"0";"1";"-1";"-1";"0";"0";"18"
"16817";"203 811 232";"155 650 769";"B01";"1";"1";"1";"2004";"0";"1";"-1";"-1";"0";"0";"19"
"16817";"203 811 235";"155 650 771";"A01";"1";"3";"1";"1994";"0";"2";"6";"-1";"0";"0";"29"
"16554";"203 811 825";"155 651 237";"A01";"1";"3";"1";"1973";"3";"2";"6";"-1";"0";"0";"50"
"16437";"203 812 073";"155 651 426";"A01";"1";"1";"1";"1992";"0";"1";"-1";"-1";"0";"0";"31"
"16437";"203 812 079";"155 651 430";"B01";"1";"4";"1";"1952";"5";"2";"-1";"-1";"0";"0";"71"
"16433";"203 812 084";"155 651 435";"A01";"1";"4";"1";"1951";"5";"2";"6";"-1";"0";"0";"72"
"16429";"203 812 098";"155 651 442";"A01";"1";"1";"1";"1994";"0";"2";"0";"-1";"0";"0";"29"
"16429";"203 812 102";"155 651 442";"A01";"2";"3";"1";"1994";"0";"2";"0";"-1";"0";"0";"29"
"16377";"203 812 222";"155 651 538";"A01";"2";"3";"1";"1958";"5";"0";"-1";"-1";"0";"0";"65"
"16377";"203 812 226";"155 651 538";"A01";"1";"1";"1";"1985";"5";"1";"-1";"-1";"0";"0";"38"
"16340";"203 812 302";"155 651 601";"A01";"1";"1";"1";"1957";"4";"1";"-1";"-1";"0";"0";"66"
"16340";"203 812 308";"155 651 605";"B01";"1";"4";"1";"1993";"1";"1";"-1";"-1";"0";"0";"30"
"16277";"203 812 430";"155 651 703";"A01";"1";"1";"2";"1968";"1";"1";"-1";"-1";"0";"0";"55"
"16277";"203 812 434";"155 651 705";"B01";"1";"4";"1";"2002";"9";"1";"-1";"-1";"0";"0";"21"
"16238";"203 812 520";"155 651 769";"B01";"1";"4";"1";"1996";"5";"2";"0";"-1";"-1";"-1";"27"
"16238";"203 812 523";"155 651 771";"Z01";"1";"1";"-1";;"-1";"-1";"-1";"-1";"-1";"-1";"2023"
"16233";"203 812 529";"155 651 777";"A01";"3";"1";"1";"2002";"0";"0";"-1";"-1";"5";"9";"21"
"16233";"203 812 531";"155 651 777";"A01";"1";"1";"1";"1972";"0";"1";"-1";"-1";"-1";"-1";"51"
"16233";"203 812 533";"155 651 777";"A01";"3";"3";"1";"1999";"0";"0";"-1";"-1";"5";"9";"24"
"16233";"203 812 536";"155 651 777";"A01";"3";"1";"1";"2001";"0";"0";"-1";"-1";"5";"9";"22"
"16233";"203 812 538";"155 651 777";"A01";"3";"1";"1";"1999";"0";"0";"-1";"-1";"5";"9";"24"
"16228";"203 812 549";"155 651 788";"A01";"1";"1";"1";"1971";"5";"1";"0";"-1";"-1";"-1";"52"
"16228";"203 812 551";"155 651 788";"A01";"3";"4";"1";"1945";"5";"0";"-1";"-1";"3";"3";"78"
"16224";"203 812 560";"155 651 792";"A01";"1";"1";"1";"1961";"5";"1";"0";"-1";"-1";"-1";"62"
"16224";"203 812 563";"155 651 792";"A01";"2";"1";"2";"1968";"5";"1";"8";"-1";"-1";"-1";"55"
"16224";"203 812 565";"155 651 792";"A01";"2";"1";"1";"2009";"5";"1";"8";"-1";"-1";"-1";"14"
"16224";"203 812 567";"155 651 792";"A01";"2";"1";"2";"2010";"5";"1";"8";"-1";"-1";"-1";"13"
"16224";"203 812 571";"155 651 796";"B01";"1";"4";"1";"1996";"1";"2";"8";"-1";"-1";"-1";"27"
"16035";"203 813 037";"155 652 142";"A01";"1";"1";"1";"1993";"4";"1";"0";"-1";"0";"0";"30"
"16035";"203 813 040";"155 652 145";"B01";"1";"3";"1";"1974";"9";"2";"6";"-1";"0";"0";"49"
"15753";"203 813 710";"155 652 659";"A01";"1";"1";"1";"1963";"1";"1";"0";"-1";"0";"0";"60"
"15753";"203 813 711";"155 652 660";"B01";"1";"1";"1";"1974";"0";"1";"0";"-1";"0";"0";"49"
"15753";"203 813 712";"155 652 660";"B01";"2";"1";"2";"1981";"9";"8";"0";"-1";"0";"0";"42"
"15753";"203 813 713";"155 652 660";"B01";"2";"4";"1";"1973";"9";"8";"0";"-1";"0";"0";"50"
"15702";"203 813 834";"155 652 755";"A01";"1";"2";"1";"1995";"1";"1";"-1";"-1";"0";"0";"28"
"15702";"203 813 835";"155 652 756";"B01";"1";"3";"1";"1976";"1";"1";"-1";"-1";"0";"0";"47"
"15701";"203 813 836";"155 652 757";"A01";"1";"4";"2";"1993";"9";"1";"-1";"-1";"0";"0";"30"
"15701";"203 813 837";"155 652 758";"B01";"1";"3";"1";"1968";"1";"1";"-1";"-1";"0";"0";"55"
"15684";"203 813 880";"155 652 792";"B01";"1";"1";"1";"1952";"5";"1";"-1";"-1";"0";"0";"71"
"15684";"203 813 881";"155 652 792";"B01";"2";"1";"2";"1957";"0";"1";"-1";"-1";"0";"0";"66"
"15684";"203 813 882";"155 652 793";"A01";"1";"4";"1";"1984";"1";"1";"-1";"-1";"0";"0";"39"
"15684";"203 813 883";"155 652 793";"A01";"2";"4";"2";"1985";"5";"1";"-1";"-1";"0";"0";"38"
"15684";"203 813 884";"155 652 794";"C01";"2";"4";"2";"1977";"5";"1";"-1";"-1";"0";"0";"46"
"15684";"203 813 885";"155 652 794";"C01";"1";"1";"1";"1975";"5";"1";"-1";"-1";"0";"0";"48"
"15656";"203 813 955";"155 652 847";"A01";"1";"4";"1";"1969";"5";"2";"-1";"-1";"0";"0";"54"
"15655";"203 813 956";"155 652 848";"A01";"1";"1";"2";"1977";"0";"1";"-1";"-1";"0";"0";"46"
"15655";"203 813 957";"155 652 848";"A01";"3";"3";"1";"1986";"0";"0";"-1";"-1";"1";"3";"37"
"15636";"203 813 997";"155 652 880";"A01";"1";"3";"1";"1948";"5";"1";"-1";"-1";"0";"0";"75"
"15636";"203 813 998";"155 652 880";"A01";"2";"4";"2";"1949";"5";"1";"-1";"-1";"0";"0";"74"
"15540";"203 814 218";"155 653 049";"A01";"1";"4";"1";"1994";"5";"2";"8";"-1";"-1";"-1";"29"
"15540";"203 814 219";"155 653 050";"B01";"1";"1";"1";"2003";"5";"1";"8";"-1";"-1";"-1";"20"
